Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;99042042;30.7;40.88285215;-0.873209453;28/06/18;1247;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042160;11.9;41.93697105;-1.061537089;17/09/18;490;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99042168;12.7;42.00837817;-1.074625026;17/09/18;498;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99061976;3.5;40.29510112;-0.748361025;11/06/18;1219;Woodland;Other mixed woodland;Semi-natural and natural areas not in use
0-20 cm;99062008;13.8;40.58139133;-0.797199627;01/07/18;1314;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062012;6.7;40.61716893;-0.80334715;18/06/18;1302;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062020;6.3;40.68871839;-0.81567088;17/06/18;1265;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062038;16.3;40.84967672;-0.843539845;28/06/18;1065;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99062044;7.9;40.90332091;-0.852872997;28/06/18;1186;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082010;2.2;40.60184907;-0.776923683;01/07/18;1358;Bareland;Other bare soil;Fallow land
0-20 cm;99082014;8.6;40.63762741;-0.783063158;18/06/18;1325;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082032;14;40.79860626;-0.810809212;20/06/18;1149;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99082060;15.2;41.04894123;-0.854358294;10/07/18;857;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082176;11.8;42.08506588;-1.039962153;17/09/18;421;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082226;11.4;42.53119478;-1.122631846;24/09/18;651;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99101954;24.6;40.10328986;-0.66878965;24/07/18;1049;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99102002;22.1;40.53284646;-0.74134871;03/07/18;1450;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99102020;10.9;40.69385872;-0.768907994;18/06/18;1326;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99102056;11.8;41.01576751;-0.824608974;10/07/18;863;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102088;18.4;41.30178021;-0.874782813;05/07/18;671;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102106;15.4;41.46260968;-0.903283534;06/07/18;639;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99102134;17.8;41.71271405;-0.948021301;20/07/18;252;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102178;17;42.10555285;-1.019331627;09/08/18;419;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122012;27.7;40.624861;-0.733277388;03/07/18;1463;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99122058;8.5;41.03622485;-0.804219388;10/07/18;850;Bareland;Other bare soil;Fallow land
0-20 cm;99122094;8.4;41.35798778;-0.860635316;05/07/18;532;Bareland;Other bare soil;Fallow land
0-20 cm;99142074;25.4;41.18182866;-0.805633758;01/07/18;746;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99142080;18.2;41.23545768;-0.815020269;05/07/18;575;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99142092;11.4;41.34270313;-0.833859681;05/07/18;523;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99161996;36.9;40.48680592;-0.6622788;02/07/18;1533;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99162018;15.5;40.68363686;-0.695698774;29/05/18;1155;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162032;8.7;40.80886294;-0.717115276;08/07/18;1092;Bareland;Other bare soil;Fallow land
0-20 cm;99162184;11.3;42.16698777;-0.95736262;09/08/18;565;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182010;58.3;40.61460973;-0.660156215;04/07/18;1482;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182024;11;40.73985498;-0.681461154;04/07/18;1210;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99182132;18.1;41.70525946;-0.849790867;20/07/18;269;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99182178;7.6;42.11604157;-0.923690087;03/06/18;499;Bareland;Other bare soil;Fallow land
0-20 cm;99201972;72.7;40.27706036;-0.579671058;27/05/18;1515;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202062;13;41.08224704;-0.716350984;12/07/18;909;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99202074;7.5;41.18953312;-0.73493994;21/06/18;682;Bareland;Other bare soil;Fallow land
0-20 cm;99202146;17.1;41.83289944;-0.848333326;07/08/18;378;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99222010;28.9;40.61967532;-0.613437666;04/07/18;1317;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222016;9.7;40.67335971;-0.622515599;04/07/18;1413;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222096;11.9;41.38874717;-0.745606977;01/07/18;430;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99222150;20.6;41.87121449;-0.830906383;08/08/18;405;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222172;9.6;42.0676799;-0.866183675;07/08/18;473;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99242002;70.9;40.55061069;-0.578030528;05/07/18;1330;Shrubland;Shrubland without tree cover;Other abandoned areas
0-20 cm;99242026;95.4;40.76535537;-0.614279356;08/07/18;1483;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99242074;10.5;41.19464152;-0.687802175;21/06/18;544;Bareland;Other bare soil;Fallow land
0-20 cm;99242102;14.1;41.44493459;-0.731332956;01/07/18;400;Bareland;Other bare soil;Fallow land
0-20 cm;99242156;9.3;41.92738832;-0.816653307;07/08/18;415;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99242210;45.3;42.40951163;-0.903820158;10/08/18;1079;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99262024;62.3;40.74998737;-0.587837217;08/07/18;1490;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99262028;37.6;40.78577415;-0.593894;08/07/18;1171;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99262082;6.5;41.26871232;-0.676592957;01/07/18;443;Bareland;Other bare soil;Fallow land
0-20 cm;99262126;9.9;41.66196776;-0.745284374;06/06/18;305;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262140;9.9;41.787048;-0.767391818;06/06/18;318;Bareland;Other bare soil;Fallow land
0-20 cm;99262154;14.4;41.91210596;-0.789622047;07/08/18;335;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282128;11.9;41.68240113;-0.724682422;06/06/18;381;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282146;12;41.84321822;-0.753090631;11/05/18;362;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99282152;15.1;41.89681574;-0.762605094;03/06/18;342;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99301976;61.1;40.32539186;-0.469370665;25/08/18;1525;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99302022;32.7;40.73712458;-0.538003402;07/07/18;1299;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99302166;11.5;42.02443515;-0.761010705;08/08/18;384;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322026;14.4;40.77542461;-0.520609758;07/07/18;1154;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;99322080;7.3;41.25844336;-0.602714945;28/09/18;377;Bareland;Other bare soil;Fallow land
0-20 cm;99322110;21.5;41.52664151;-0.649085426;21/06/18;225;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322146;6.2;41.84834371;-0.705458641;11/05/18;417;Bareland;Other bare soil;Fallow land
0-20 cm;99342008;69.4;40.61683872;-0.470259995;07/07/18;1377;Woodland;Broadleaved woodland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99342040;11.2;40.90319354;-0.518263328;16/07/18;877;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362082;13.8;41.28137458;-0.558578425;21/06/18;347;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362088;6.6;41.33502617;-0.567776383;21/06/18;318;Bareland;Other bare soil;Fallow land
0-20 cm;99362150;14.6;41.88918569;-0.664105867;11/05/18;465;Cropland;Rye;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362154;22.7;41.92492298;-0.670402112;11/05/18;463;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99362178;15.5;42.13930909;-0.708390263;08/08/18;475;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362190;13.2;42.24647804;-0.727520758;22/08/18;595;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99362226;7.7;42.56788914;-0.785465105;01/08/18;701;Bareland;Other bare soil;Fallow land
0-20 cm;99382002;23.7;40.56810439;-0.414632447;29/05/18;1499;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99382008;11.1;40.6218142;-0.423528202;07/07/18;1193;Shrubland;Shrubland with sparse tree cover;Other abandoned areas
0-20 cm;99382080;14.4;41.26600462;-0.531915871;21/06/18;335;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382102;11.8;41.4627213;-0.565648462;03/06/18;243;Bareland;Other bare soil;Fallow land
0-20 cm;99382134;9.6;41.74875629;-0.615238809;06/06/18;509;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382138;18.1;41.78450251;-0.621481788;06/06/18;447;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382156;14.1;41.94533825;-0.649697887;03/06/18;453;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99402006;17.9;40.60639003;-0.39719876;06/07/18;1233;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402118;15.5;41.60827862;-0.566635819;19/06/18;330;Bareland;Other bare soil;Fallow land
0-20 cm;99402140;16.2;41.80490968;-0.600803378;06/06/18;493;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99402168;24.2;42.05508873;-0.64472208;08/08/18;427;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402172;14.3;42.09082144;-0.65103613;08/08/18;490;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402178;8.8;42.14441717;-0.660526059;08/08/18;477;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422044;15;40.94896753;-0.430369655;22/07/18;791;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422080;12.5;41.2710175;-0.48470806;21/06/18;322;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442050;38.3;41.00513848;-0.415865196;23/07/18;730;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442054;26.2;41.04092807;-0.421866064;23/07/18;597;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99442068;19.8;41.16617711;-0.442943228;14/07/18;360;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99442086;13.1;41.32717859;-0.47021296;19/06/18;291;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99442090;10.6;41.36295167;-0.476299118;21/06/18;286;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442096;22.5;41.41660788;-0.485446322;21/06/18;205;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99461998;56.1;40.54216387;-0.315359012;29/05/18;1326;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99462056;19.1;41.06130466;-0.401340949;23/07/18;570;Bareland;Other bare soil;Fallow land
0-20 cm;99462070;17.8;41.18655629;-0.422388615;19/06/18;301;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99462116;15.3;41.59793996;-0.492365549;19/06/18;367;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99462160;15.2;41.99121404;-0.560499058;25/08/18;431;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482058;13.3;41.08167686;-0.38080342;26/07/18;486;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482108;14.8;41.52891079;-0.456401551;19/06/18;294;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99482120;14.8;41.63620476;-0.474767503;12/06/18;400;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482148;10.3;41.8864945;-0.51796161;21/07/18;500;Grassland;Spontaneously re-vegetated surfaces;Water supply and treatment
0-20 cm;99482166;17.8;42.04734885;-0.545983408;25/08/18;508;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99482180;12.2;42.17243295;-0.56791715;08/08/18;459;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99482192;13.3;42.27963068;-0.586815086;12/08/18;694;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502026;11.7;40.797756;-0.309757502;19/07/18;747;Bareland;Other bare soil;Semi-natural and natural areas not in use
0-20 cm;99502044;15;40.95886658;-0.336407095;22/07/18;685;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99502056;9.8;41.06625291;-0.35427787;26/07/18;491;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502098;38.9;41.44197549;-0.417491611;19/06/18;245;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502178;16.1;42.1570879;-0.540834391;08/08/18;532;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99502224;22.9;42.56795691;-0.613553348;31/07/18;821;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99522014;38.9;40.69277679;-0.268697434;20/07/18;972;Shrubland;Shrubland with sparse tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522050;10.6;41.01502512;-0.321817663;23/07/18;585;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522054;11.4;41.05082128;-0.327766138;26/07/18;517;Bareland;Other bare soil;Fallow land
0-20 cm;99522072;13.2;41.21188137;-0.35464987;19/06/18;303;Bareland;Other bare soil;Fallow land
0-20 cm;99522098;18;41.44445863;-0.393818715;19/06/18;270;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522152;13.3;41.92726056;-0.476463632;21/07/18;412;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522176;7.7;42.14173499;-0.513766104;06/05/18;518;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542034;6.5;40.87427331;-0.274652808;22/07/18;628;Bareland;Other bare soil;Fallow land
0-20 cm;99542106;17.9;41.51848635;-0.382250198;19/06/18;353;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542118;11;41.62579815;-0.40048103;12/06/18;450;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542132;11.9;41.75097486;-0.421859813;03/05/18;547;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542186;11.2;42.23359543;-0.505441291;22/07/18;673;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99562080;19.8;41.2883863;-0.319428057;03/07/18;198;Bareland;Other bare soil;Fallow land
0-20 cm;99562084;27.6;41.32417208;-0.325420382;03/07/18;245;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99562164;14.1;42.03951085;-0.447273818;22/07/18;427;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582042;13.2;40.950774;-0.239474296;23/07/18;528;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582064;8.4;41.14767732;-0.27198742;27/07/18;404;Bareland;Other bare soil;Fallow land
0-20 cm;99582172;8.5;42.11350309;-0.435744605;06/05/18;497;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582178;11.9;42.16712213;-0.445049253;22/07/18;564;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582186;16.3;42.23860805;-0.4574901;22/07/18;691;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602092;16;41.40066024;-0.290115823;02/07/18;383;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602152;17.1;41.93722767;-0.381027338;13/05/18;364;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602156;12.1;41.97298463;-0.387165222;13/05/18;398;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602236;97.6;42.68775677;-0.512000666;29/08/18;1330;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99622108;13.4;41.54624336;-0.290433946;12/06/18;407;Bareland;Other bare soil;Fallow land
0-20 cm;99622132;17.8;41.76088556;-0.326688059;03/05/18;405;Bareland;Other bare soil;Fallow land
0-20 cm;99622162;16.1;42.0290986;-0.372492829;13/05/18;452;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
